line	date	velocity	vel_err_left	vel_err_right	pEW	pEW_err
ScII5662	2015-10-06T10:1	5531.610891094201	27.602638337827557	24.152308545598316	17.340082513890945	0.37991108271936325
ScII5662	2015-10-14T11:2	5535.754496841212	29.321117142553703	24.146802352692248	19.95425407898006	0.4472633134710995
ScII5662	2015-10-25T10:2	5542.778232647209	29.317965300557262	24.144206718106034	21.337807678741026	0.6673310702820344
