  0.0000000000E+00 -5.7093440812E+02
  1.7006789294E+05  1.6161185793E+01
  3.4003421130E+05  1.7595225094E+01
  5.1006807773E+05  8.3902038013E+03
  6.8004947667E+05  8.6738630986E+03
  8.5006115136E+05  8.7243758764E+03
  1.0200688550E+06  8.6901172216E+03
  1.1900704422E+06  8.5564540461E+03
  1.3600636362E+06  8.4687884295E+03
  1.5300760520E+06  8.3865399030E+03
  1.7000535376E+06  9.1084757046E+03
  1.8700771703E+06  9.0373235982E+03
  2.0400522954E+06  8.9446742040E+03
  2.2100589309E+06  8.6340572340E+03
  2.3800424362E+06  8.5062014178E+03
  2.5500379680E+06  8.2660265842E+03
  2.7200690947E+06  7.9925342491E+03
  2.8900735251E+06  7.7080076969E+03
  3.0600424846E+06  7.3992877966E+03
  3.2300656313E+06  7.0641135216E+03
  3.4000699286E+06  6.8078446092E+03
  3.5700687675E+06  6.5367064346E+03
  3.7400671692E+06  6.2630891018E+03
  3.9100533025E+06  5.9919100913E+03
  4.0800476883E+06  5.7463194629E+03
  4.2500613478E+06  5.4936839389E+03
  4.4200361466E+06  5.2693583159E+03
  4.5900390320E+06  5.0651926295E+03
  4.7600415102E+06  4.9601464223E+03
  4.9300422516E+06  4.9468181725E+03
  5.1000374459E+06  4.9253357699E+03
  5.2700336743E+06  4.9078275165E+03
  5.4400489064E+06  4.8856703236E+03
  5.6100346547E+06  4.8665032941E+03
  5.7800563578E+06  4.8380824810E+03
  5.9500298781E+06  4.7965908005E+03
  6.1200281508E+06  4.7520829458E+03
  6.2900400521E+06  4.7088043189E+03
  6.4600393829E+06  4.6623142526E+03
  6.6300446931E+06  4.6173729590E+03
  6.8000435875E+06  4.5734690626E+03
  6.9700300086E+06  4.5210838335E+03
  7.1400389804E+06  4.4631585206E+03
  7.3100266034E+06  4.3930812322E+03
  7.4800375110E+06  4.3236413655E+03
  7.6500434229E+06  4.2446870879E+03
  7.8200310545E+06  4.1610884247E+03
  7.9900377597E+06  4.0669956500E+03
  8.1600478898E+06  3.9492649963E+03
  8.3300262408E+06  3.8329055767E+03
  8.5000395864E+06  3.7213116626E+03
  8.6700428905E+06  3.6120202775E+03
  8.8400540215E+06  3.5264599183E+03
  9.0100440917E+06  3.3769412734E+03
  9.1800518865E+06  3.1388864301E+03
  9.3500544823E+06  2.9231907315E+03
  9.5200439395E+06  2.7101616110E+03
  9.6900428275E+06  2.4957313941E+03
  9.8600658598E+06  2.3218722858E+03
  1.0030085027E+07  2.1853194530E+03
  1.0200093785E+07  2.0693282751E+03
  1.0370066654E+07  1.9845839050E+03
  1.0540081464E+07  1.8939390141E+03
  1.0710090988E+07  1.8471361610E+03
  1.0880057381E+07  1.8001924014E+03
  1.1050095526E+07  1.7535258487E+03
  1.1220088489E+07  1.7068041946E+03
  1.1390080326E+07  1.6588449728E+03
  1.1560100944E+07  1.5480357852E+03
  1.1730064353E+07  1.4742833802E+03
  1.1900095604E+07  1.3984511974E+03
  1.2070079317E+07  1.3984781413E+03
  1.2240067899E+07  1.3985039712E+03
  1.2410099351E+07  1.3985287573E+03
  1.2580076934E+07  1.3985525422E+03
  1.2750080699E+07  1.3985753938E+03
  1.2920109854E+07  1.3985973617E+03
  1.3090072747E+07  1.3986184787E+03
  1.3260119875E+07  1.3986388072E+03
  1.3430071833E+07  1.3775793567E+03
  1.3600092225E+07  1.3775965412E+03
  1.3770125477E+07  1.3776130501E+03
  1.3940120248E+07  1.3618826278E+03
  1.4110076472E+07  1.3776441636E+03
  1.4280090420E+07  1.3776588386E+03
  1.4450107039E+07  1.3776729619E+03
  1.4620078477E+07  1.3776865557E+03
  1.4790070987E+07  1.3776996511E+03
  1.4960116819E+07  1.3988058396E+03
  1.5130095755E+07  1.3988195562E+03
  1.5300084924E+07  1.4745179028E+03
  1.5470124213E+07  1.4745249258E+03
  1.5640096173E+07  1.4745316962E+03
  1.5810091502E+07  1.5482587961E+03
  1.5980116136E+07  1.5482639182E+03
  1.6150100933E+07  1.6075762470E+03
  1.6320150844E+07  1.6075805244E+03
  1.6490079056E+07  1.6590586392E+03
  1.6660105095E+07  1.7070260170E+03
  1.6830083981E+07  1.7537519599E+03
  1.7000104472E+07  1.8004086765E+03
  1.7170109510E+07  1.8941282234E+03
  1.7280000000E+07  1.9401078587E+03
