line	date	velocity	vel_err_left	vel_err_right	pEW	pEW_err
ScII6262_2	2015-10-14T11:2	6115.27775330581	24.14680235269134	24.14680235269134	8.684872404089052	0.40907937269838857
ScII6262_2	2015-10-25T10:2	6123.963780075908	25.86879291225614	20.69503432980582	8.03706832975438	0.7141633104886526
