line	date	velocity	vel_err_left	vel_err_right	pEW	pEW_err
hbeta_3	2015-10-04T00:3	4742.8587468263095	54.780680866414514	54.780680866413604	69.39171692484327	0.9839922657439827
hbeta_3	2015-11-08T00:4	4765.757480128444	54.777692642689544	49.29992337842032	81.4254786285398	1.488735459880629
hbeta_3	2015-11-19T00:4	4770.223249779618	60.2557588350528	49.30016631958824	86.01160713354425	1.551250389406052
