line	date	vel0	vel_err_left_0	vel_err_right_0	vel_pew_0	vel_pew_err0
OI	2015-09-20T13:50:34.512	7566.096707850143	30.602082798243444	30.602082798243444	-1.0730422518458988e+16	0.4645541216758347
OI	2015-09-24T12:38:47.580	7559.744421591764	27.63146127878386	27.63146127878386	0.0	0.0
OI	2015-09-30T12:28:58.217	7569.1143742002205	37.321027630143654	37.321027630143654	0.0	0.0
OI	2015-10-04T00:32:31.748	7579.773844187739	42.53086139423695	42.53086139423695	-8306429873947889.0	0.3837173499417478
OI	2015-10-06T10:19:06.800	7586.89106328327	39.365461900962195	39.365461900962195	-8475816544088208.0	0.5056760288562089
OI	2015-10-14T11:29:18.305	7587.802998163279	41.854773040158996	41.854773040158996	-1.4361528332538002e+16	0.4700806150096807
OI	2015-10-25T10:22:21.833	7591.471442191677	48.02127879159473	48.02127879159473	-2.3198737616234652e+16	0.7745678865951028
OI	2015-11-08T00:41:44.609	7601.771318441536	50.25950300855929	50.25950300855929	0.0	0.0
OI	2015-11-19T00:40:45.880	7598.634657494822	68.5705271758899	68.5705271758899	-2.812172952706577e+16	0.4799785683926186
