line	date	velocity	vel_err_left	vel_err_right	pEW	pEW_err
ScII6262	2015-09-20T13:5	6072.492465940702	24.148733332443953	12.074366666221977	3.019539707037757	0.3675314381344431
ScII6262	2015-10-06T10:1	6104.36563660412	24.152308545599226	24.152308545598316	8.1452925779553	0.39661464391967094
