line	date	vel0	vel_err_left_0	vel_err_right_0	vel_pew_0	vel_pew_err0
NaI	2015-10-06T10:19:06.800	5738.521450384794	37.496662506205936	37.496662506205936	0.0	0.0
NaI	2015-10-14T11:29:18.305	5743.34350391314	35.971972454591715	35.971972454591715	0.0	0.0
NaI	2015-10-25T10:22:21.833	5747.252076953391	34.54926256655321	34.54926256655321	0.0	0.0
NaI	2015-11-08T00:41:44.609	5759.998898438816	36.83432653534857	36.83432653534857	0.0	0.0
NaI	2015-11-19T00:40:45.880	5765.251252464926	45.57753142700417	45.57753142700417	-2.0757515268613064e+16	0.36921868397270513
