line	date	velocity	vel_err_left	vel_err_right	pEW	pEW_err
NaI5898_2	2015-11-08T00:4	5762.71148622539	43.82215411415109	38.34438484988277	44.29960842586043	0.6089315997943683
NaI5898_2	2015-11-19T00:4	5767.1821686868525	49.30016631958824	38.344573804123684	55.602636734505865	0.43689466213690253
