line	date	velocity	vel_err_left	vel_err_right	pEW	pEW_err
ScII5239	2015-09-16T12:0	4879.61270553683	17.24665753831232	18.971323292143097	3.5675765855576977	0.4195031680108455
ScII5239	2015-09-20T13:5	4880.579985032221	18.974004761205833	15.52418571371345	5.029723558370623	0.4866292713533015
ScII5239	2015-10-06T10:1	4900.200539116399	17.251648961142564	17.251648961141655	8.395165405398888	0.6153356138402754
ScII5239	2015-10-14T11:2	4906.2128640746105	18.972487562828974	18.972487562828974	8.555829981672279	0.6688059513089329
ScII5239	2015-10-25T10:2	4911.579685588147	20.69503432980582	15.521275747353684	9.944650728993055	0.9910027834218197
