line	date	velocity	vel_err_left	vel_err_right	pEW	pEW_err
ScII5662_2	2015-10-04T00:3	5526.222483216028	32.868408519848344	21.91227234656526	15.740715198852204	0.2581575018480952
ScII5662_2	2015-11-08T00:4	5554.5562541831705	32.866615585614454	27.388846321344317	20.602231215637346	0.6884825683890731
ScII5662_2	2015-11-19T00:4	5553.548114635302	38.34457380412459	21.91118503092821	19.657873806901918	0.6846489947313449
