velocity,density
3290.800331108123,-11.901369814029001
3299.724031845537,-11.905355449147033
3308.615229675046,-11.909330992311107
3317.474235269543,-11.913295886575009
3326.3013121900526,-11.91725072715346
3335.096656043868,-11.921196401660907
3343.860479770978,-11.925134568144422
3352.5930200678004,-11.929066307084467
3361.2945329168,-11.932992518518267
3369.9652627253768,-11.936913976614903
3378.6054396183513,-11.94083224332206
3387.21531789854,-11.94474863883682
3395.795151744204,-11.94866374847067
3404.345254057497,-11.95257768542056
3412.865959704648,-11.956489942869368
3421.3576009260355,-11.96040064579291
3429.8205100480513,-11.96430967740066
3438.2549956854195,-11.968217294080253
3446.661377250411,-11.972124057654078
3455.0400133244707,-11.976030306293145
3463.3912493478992,-11.979936504754363
3471.715417764534,-11.98384326883331
3480.0128538748113,-11.987751989659907
3488.2838809083387,-11.99166379400112
3496.5288014070065,-11.99557834462366
3504.7478997605836,-11.999495349319334
3512.941464903719,-12.00341438019715
3521.1097665729167,-12.007335032962937
3529.2530824222895,-12.011257255827486
3537.37170725818,-12.015180973385824
3545.465951479946,-12.019106601779342
3553.5361404358177,-12.023033898039804
3561.582635034065,-12.026962784697966
3569.6057882600785,-12.03089331272139
3577.605930739875,-12.034824533009726
3585.583387013693,-12.038755988252426
3593.538449080721,-12.042688894883126
3601.471361546065,-12.046624285773754
3609.382367232714,-12.05056367591518
3617.2717165873632,-12.054509414058552
3625.1396733069023,-12.05846274660277
3632.986537122501,-12.062424976253624
3640.8126342653422,-12.066397686152799
3648.61831618614,-12.07038132242175
3656.4039501705142,-12.074375313051666
3664.169922081762,-12.07837901601785
3671.916605232226,-12.082391486876931
3679.6443434827497,-12.086412047257502
3687.353473156672,-12.090440206580363
3695.0443252269492,-12.094475359561061
3702.717204720072,-12.098516548068611
3710.3724021676553,-12.102562881374485
3718.010178151842,-12.106614495392916
3725.630809601228,-12.110670816783745
3733.2345323044997,-12.114730912504571
3740.8215922235017,-12.118794315635538
3748.3922332571237,-12.122860869113065
3755.9466386087392,-12.126930892543033
3763.4850467349984,-12.131003501935135
3771.007660621477,-12.135075955829258
3778.5146052412297,-12.139149832148519
3786.0060648827002,-12.14322452320289
3793.482205069478,-12.147300470863136
3800.943171527554,-12.15137613453039
3808.3891093651437,-12.155451473302303
3815.8201509784367,-12.159520363641068
3823.236265940201,-12.163586457960562
3830.637553191423,-12.167647655061447
3838.0240612746666,-12.17170251537195
3845.395816883788,-12.175749757660007
3852.752847332662,-12.179789182751703
3860.095177878407,-12.183810749224044
3867.4225727264206,-12.187820769262133
3874.7350264918855,-12.191817067362463
3882.032490839653,-12.195798594632542
3889.3148915557854,-12.199764433069536
3896.5821533644603,-12.20370164791773
3903.8338529088073,-12.207618390710007
3911.0698304913094,-12.211511150171807
3918.2898810162887,-12.215378101918217
3925.4937422109397,-12.219219369525918
3932.68118312283,-12.22303719918013
3939.851983326582,-12.226818616517829
3947.005679950218,-12.230577480854025
3954.1421552921634,-12.234316793774257
3961.2613812282507,-12.238041586178976
3968.363403054736,-12.24175989505514
3975.448387005763,-12.245465646365602
3982.5163489826546,-12.249181135242392
3989.5677403035065,-12.252915736070358
3996.603187700423,-12.256681923089062
4003.6234296588464,-12.260494994849703
4010.629369019206,-12.264354827454497
4017.6218209681942,-12.268290363733758
4024.6020513128933,-12.272318648384514
4031.5714820893186,-12.276458094480043
4038.5317551614166,-12.280711121667427
4045.4844216591987,-12.285109051232388
4052.431495119859,-12.289666937170345
4059.375236548473,-12.294401103404514
4066.318170347044,-12.299327534899097
4073.263004692016,-12.304444290939196
4080.212314167068,-12.309777653822021
4087.169244443202,-12.315336843103154
4094.137171772207,-12.3211299105786
4101.119598107997,-12.327147867728598
4108.119880685847,-12.33340790707473
4115.141836266854,-12.33990993054463
4122.189388967414,-12.346654601697866
4129.266536085186,-12.353625139814236
4136.377033498974,-12.360831585838692
4143.524939562464,-12.368269733163537
4150.714391263809,-12.375933944442501
4157.949484781839,-12.383806562628918
4165.23397912885,-12.391895620381078
4172.571877211282,-12.400192087367847
4179.96711453181,-12.408685843356656
4187.423303139134,-12.417347010038203
4194.943417578648,-12.426161552858897
4202.530130109472,-12.435091714919285
4210.1852999967,-12.444078462662832
4217.909812092276,-12.453088119047184
4225.7044421230985,-12.462093967934404
4233.570543704555,-12.471119619983039
4241.511685298458,-12.480262783734414
4249.5353721676165,-12.48975334646572
4257.655542456987,-12.49991021801352
4265.893354144223,-12.51111112186293
4274.276976853187,-12.523781774527558
4282.841575986105,-12.538315014970951
4291.6277495245795,-12.555044017097027
4300.679619150502,-12.574187486717895
4310.04139830164,-12.595821115938334
4319.753074640433,-12.619794742441524
4329.844946597041,-12.645835745082431
4340.338093295847,-12.673855703115132
4351.259361094733,-12.70426926393035
4362.665527003676,-12.738254391509301
4374.674762604548,-12.776439522755501
4387.465075409787,-12.8155253356405
4401.37526185195,-12.842509327507566
4416.331030291707,-12.855059163965338
4431.774361962051,-12.860180546781669
4447.281707476056,-12.863328836242403
4462.694650364811,-12.866640168421254
4477.994273234748,-12.870413252552968
4493.19956359702,-12.874387218510453
4508.325620418727,-12.87833911381993
4523.377014232257,-12.882181944593832
4538.352084122439,-12.885940927670685
4553.248715925822,-12.889656526774944
4568.065857294854,-12.893356740842929
4582.80360156968,-12.89706866331594
4597.463330172836,-12.900796443347975
4612.0466417963335,-12.904535485948218
4626.554973258167,-12.908292067240987
4640.989950108419,-12.91205824153562
4655.352767918425,-12.915840328245629
4669.644904589135,-12.919635470706144
4683.86780844169,-12.92343622339854
4698.022665749537,-12.927249591939825
4712.110583708973,-12.931070060251907
4726.131886566073,-12.934899884990434
4740.08637813361,-12.938734582869426
4753.9731602416305,-12.942580694787868
4767.7919153433095,-12.946434464393441
4781.542690766429,-12.950291492533358
4795.225723778576,-12.954155450068434
4808.841896962838,-12.958020913214675
4822.392387347576,-12.961890677423487
4835.878815234862,-12.965757385982169
4849.302646580279,-12.969625843514352
4862.665580760565,-12.973489534840072
4875.968988400848,-12.977352088954145
4889.214308030604,-12.981206580307898
4902.40256173099,-12.985056191069601
4915.534753184081,-12.988896554440132
4928.611659672109,-12.99272911304921
4941.634039568061,-12.996549145565927
4954.602364242693,-13.000358815391467
4967.517193946813,-13.004154031710463
4980.3788710281815,-13.007936819119113
4993.18780011961,-13.01170301793524
5005.944201558552,-13.01545582294568
5018.648458620318,-13.019191297813961
5031.300735025933,-13.022911269584283
5043.901226934863,-13.026611012271148
5056.449969091724,-13.030292716280945
5068.947120702022,-13.033958729761782
5081.392904248037,-13.037604523088541
5093.787304035218,-13.041233136440118
5106.130500111819,-13.044841683548398
5118.42249754628,-13.048430021520025
5130.6633311658325,-13.051999752108946
5142.853053541468,-13.055548538138584
5154.991601053325,-13.059078933410474
5167.079159825416,-13.062586706028197
5179.115614955661,-13.066071156923051
5191.100847878732,-13.06953481538338
5203.034896506631,-13.072975007530099
5214.917638619774,-13.076391004009704
5226.749019159345,-13.079785116939547
5238.529029017675,-13.083154305031368
5250.257536930314,-13.086498832298272
5261.934451739092,-13.08982050750769
5273.559694033488,-13.093115563115527
5285.133052648853,-13.09638361229671
5296.6543697820125,-13.099627250599578
5308.123545995615,-13.102849366674217
5319.540510893307,-13.106046175460564
5330.905115319747,-13.109218521923442
5342.217226468077,-13.112366926415287
5353.476799900565,-13.115493086369481
5364.683782485815,-13.118594634846147
5375.83806113117,-13.121672294131105
5386.93959049652,-13.124725906465072
5397.988215963568,-13.127755420334044
5408.983897969958,-13.13076115061031
5419.926516860712,-13.133744884253474
5430.8160246863235,-13.136705473842401
5441.65237931647,-13.139644213670385
5452.435487346351,-13.142562545270975
5463.165341061469,-13.145459526270958
5473.841948828404,-13.148335958450927
5484.465274706677,-13.151194370880331
5495.035345989776,-13.154034131414587
5505.552239697787,-13.156855541329337
5516.016005395191,-13.15966104073931
5526.4267347623445,-13.162451551890184
5536.784499121168,-13.165227382911578
5547.089456169971,-13.1679905137879
5557.341760228074,-13.170742351247279
5567.541598255775,-13.173483303123831
5577.689230042322,-13.17621376418805
5587.784846969618,-13.17893648065362
5597.828720081795,-13.181652706620046
5607.821175383785,-13.184361040211146
5617.762438016023,-13.187064708264408
5627.652865593157,-13.189765542463766
5637.492864964153,-13.192463825973876
5647.282743270859,-13.19516031896066
5657.022959900394,-13.197856399392233
5666.71391102574,-13.200553488259937
5676.356027534478,-13.203252085595318
5685.9497956257,-13.205952428229578
5695.495651789924,-13.208656094339615
5704.994069157463,-13.211363015608415
5714.44548111944,-13.214075788230804
5723.850441121414,-13.21679547262588
5733.20950978906,-13.219520785922493
5742.5232102829905,-13.222252519235951
5751.792024066649,-13.22499204830846
5761.016484604179,-13.227739545782264
5770.197156925032,-13.230495157343638
5779.334600645515,-13.233260054914435
5788.429371078122,-13.236031995970928
5797.481906590814,-13.238815073191425
5806.4928489855165,-13.241608637992746
5815.462751469512,-13.244410626624289
5824.392089415236,-13.247222306592219
5833.281452618634,-13.250043651658123
5842.131357987721,-13.252875465691883
5850.942344166365,-13.255716828827342
5859.714882393401,-13.258567975036344
5868.449506837792,-13.261429794698763
5877.146755470791,-13.264300975891425
5885.80708372574,-13.267181755087767
5894.431026058151,-13.270072571217556
5903.019088319618,-13.272972492928982
5911.571696965624,-13.275882330938762
5920.0893173789245,-13.278800931976672
5928.5724276468345,-13.281728536716379
5937.021485170721,-13.284665063726756
5945.436930567431,-13.287609990016248
5953.819190912695,-13.290563020268083
5962.168670771764,-13.293525190968037
5970.485785394183,-13.296497523564438
5978.77102322486,-13.299476986875217
5987.024761343152,-13.302463320599278
5995.247360634244,-13.305457343224186
6003.439210198539,-13.308459661929588
6011.600717650749,-13.311469934646976
6019.732230459512,-13.314487968125995
6027.834151051657,-13.317513064717163
6035.906839442665,-13.320543404984694
6043.950606234071,-13.323581190613346
6051.965839049445,-13.326627534519368
6059.952881258746,-13.32967910434609
6067.912002971767,-13.332738127263006
6075.843553148641,-13.335804700060338
6083.747960855478,-13.338875612411206
6091.62548049711,-13.341953457196439
6099.476354035279,-13.34503763719158
6107.300952625751,-13.34812714127208
6115.09956775516,-13.351222654670279
6122.872478439443,-13.354323689267273
6130.619946969782,-13.357430954646636
6138.3423005646555,-13.360543898795537
6146.039841754984,-13.363662603794253
6153.712794653767,-13.366787825882692
6161.361494871809,-13.369916974633696
6168.986167832348,-13.37305064467619
6176.587052502906,-13.37619004146484
6184.164457566398,-13.379334120725787
6191.718594958454,-13.382483400838018
6199.249703743802,-13.385637813846055
6206.75806573497,-13.388796458532513
6214.243893793992,-13.391960581806726
6221.7074218738635,-13.395129126687872
6229.148924155082,-13.398301328881171
6236.568618144152,-13.401477714604622
6243.966699710312,-13.404657523803369
6251.343348169064,-13.407841736984707
6258.698784161681,-13.411030367531044
6266.033263873675,-13.414223247106928
6273.346993800961,-13.417420326446589
6280.640179256786,-13.420620941691775
6287.913023660908,-13.423825154937992
6295.165714501589,-13.42703317845812
6302.398452461517,-13.430244633555189
6309.611427630003,-13.433459562424398
6316.8048234917405,-13.4366781317372
6323.97882767069,-13.439900237857774
6331.1336272160725,-13.443125680232543
6338.2694036591,-13.446354322174251
6345.386333503235,-13.449586079127135
6352.48458979998,-13.452820878040113
6359.564342728866,-13.456058644705442
6366.625759647245,-13.45929930460147
6373.669005088587,-13.462542784641757
6380.694240798218,-13.465789013918512
6387.701625799604,-13.469037923849527
6394.6913164591415,-13.472289448086471
6401.663466550409,-13.475543522627149
6408.618227319968,-13.478800085628833
6415.555747546805,-13.482059077525916
6422.476173608762,-13.485320440640796
6429.379649539219,-13.488584118811051
6436.2663170664355,-13.491850057854329
6443.136315711798,-13.495118204939605
6449.9897828491585,-13.498388507658001
6456.826853680491,-13.501660914941493
6463.647661300629,-13.50493537738651
6470.4523367766205,-13.50821184696542
6477.2410091807105,-13.511490277438273
6484.01380564577,-13.514770624348618
6490.770851419192,-13.518052845123018
6497.512269914785,-13.521336898986325
6504.238182771681,-13.524622746707205
6510.948709900737,-13.527910350418413
6517.643969533351,-13.53119967310801
6524.324078234699,-13.53449067939386
6530.989150990953,-13.537783335447694
6537.6393012994795,-13.54107760693234
6544.274641074226,-13.544373460382513
6550.895280678042,-13.547670864188355
6557.501329035626,-13.550969787301382
6564.09289363273,-13.554270199643454
6570.670080543657,-13.557572072042284
6577.232994458387,-13.56087537625033
6583.781738707727,-13.564180085101267
6590.316415296416,-13.567486172260331
6596.837124926236,-13.570793612438255
6603.343967025032,-13.574102381133619
6609.8370397739955,-13.577412454787748
6616.316440130276,-13.580723810573867
6622.78226385402,-13.584036426322413
6629.234605528807,-13.587350280659559
6635.673558586783,-13.590665352758972
6642.099215328424,-13.5939816224268
6648.511666943046,-13.597299070024313
6654.911003525377,-13.600617676335608
6661.297314080871,-13.603937424147599
6667.670686653023,-13.607258295909523
6674.031208271234,-13.610580273555621
6680.37896488602,-13.613903340914932
6686.714041492146,-13.617227482315865
6693.036522136752,-13.620552682551082
6699.346489934449,-13.623878927018344
6705.644027087225,-13.627206201651
6711.929214904101,-13.630534493019345
6718.202133821474,-13.63386378811761
6724.462863420593,-13.637194074497332
6730.711482445566,-13.640525340272543
6736.948068823455,-13.643857573926365
6743.17269967711,-13.647190764333844
6749.385451343776,-13.650524900614368
6755.586399372751,-13.65385997262523
6761.775618561378,-13.657195971284361
6767.953183019809,-13.660532886714385
6774.119166102623,-13.663870709011785
6780.273640399162,-13.667209429524014
6786.416677812356,-13.670549039650508
6792.548349553735,-13.67388953086505
6798.668726146732,-13.677230894886891
6804.777877435462,-13.68057312355303
6810.875872597292,-13.68391620879703
6816.962780144992,-13.687260142829235
6823.038667937997,-13.690604918039801
6829.103603194071,-13.693950526875945
6835.157652493251,-13.697296962036138
6841.200881787039,-13.700644216426143
6847.233356408819,-13.703992283231837
6853.255141084661,-13.707341155821963
6859.2662999439235,-13.71069082774476
6865.266896524884,-13.714041292795244
6871.256993786957,-13.717392544921251
6877.236654122586,-13.720744578243494
6883.205939362267,-13.7240973869453
6889.16491078264,-13.727450965497
6895.113629113405,-13.73080530787607
6901.0521545146685,-13.734160409832342
6906.980546676108,-13.737516267387411
6912.898864836162,-13.74087287451461
6918.807167651226,-13.744230226005321
6924.705513245727,-13.747588317773573
6930.5939592746645,-13.750947145658012
6936.472562918989,-13.75430670564626
6942.341380888654,-13.757666993790986
6948.200469424849,-13.761028006423345
6954.04988431551,-13.764389740066383
6959.889680899421,-13.767752191179985
6965.719914070001,-13.771115356537878
6971.540638286023,-13.774479233051876
6977.3519075771155,-13.777843817728687
6983.153775550431,-13.781209107726813
6988.94629539584,-13.784575100390958
6994.729519895604,-13.787941792916289
7000.50350141614,-13.791309182581148
7006.268291911394,-13.794677266623061
7012.023942917042,-13.798046042624748
7017.77050557208,-13.80141550996017
7023.508030710881,-13.804785666542793
7029.236568784038,-13.808156508931845
7034.956169786616,-13.811528035423537
7040.666883345994,-13.81490024456186
7046.368758734463,-13.818273134963597
7052.061844869172,-13.82164670528794
7057.7461903115955,-13.82502095435227
7063.421843271105,-13.828395881280226
7069.088851615972,-13.83177148534681
7074.747262876004,-13.835147766177636
7080.397124249629,-13.838524723579834
7086.038482613644,-13.841902357718256
7091.671384528235,-13.845280669002065
7097.295876245686,-13.848659658139539
7102.912003716399,-13.852039326028306
7108.519812597099,-13.855419673823418
7114.119348256686,-13.858800702868225
7119.710655777314,-13.862182414778273
7125.29377996805,-13.86556481131318
7130.868765366732,-13.868947894446348
7136.435656245895,-13.872331666243307
7141.994496612982,-13.875716128925836
7147.545330218515,-13.879101285060555
7153.088200563327,-13.882487137283594
7158.623150900823,-13.885873688318432
7164.150224236798,-13.889260940949812
7169.6694633242,-13.89264889764594
7175.180910645641,-13.89603756378639
7180.6846085481975,-13.899426944476218
7186.180599218473,-13.902817041353382
7191.668924513994,-13.906207858015938
7197.149626048459,-13.909599399593771
7202.622745259716,-13.912991670985718
7208.088323392435,-13.916384677109289
7213.546401493916,-13.919778423117558
7218.99702041662,-13.923172914430053
7224.440220827809,-13.926568156792207
7229.876043216863,-13.929964156048051
7235.304527896284,-13.933360918305112
7240.725715007508,-13.936758449928845
7246.139644526605,-13.940156757611268
7251.546356272673,-13.943555848081925
7256.945889907487,-13.946955728397969
7262.33828494108,-13.950356405951249
7267.7235807426,-13.953757888275721
7273.101816541943,-13.957160183166195
7278.473031433491,-13.960563298552897
7283.837264379187,-13.963967242622768
7289.1945542133635,-13.967372023759516
7294.544939647959,-13.970777650700288
7299.888459277988,-13.974184132015152
7305.22515157605,-13.97759147589491
7310.555054868907,-13.980999691812693
7315.878207390376,-13.984408792342387
7321.194647410459,-13.987818785903603
7326.504413048282,-13.99122967934501
7331.8075422033,-13.994641483568783
7337.104072723996,-13.998054208822941
7342.394042378038,-14.001467865271175
7347.677488847495,-14.0048824631319
7352.954449726146,-14.008298012837086
7358.224962523747,-14.011714524829078
7363.489064668675,-14.015132009767653
7368.746793509075,-14.01855047827076
7373.998186312932,-14.021969941217591
7379.243280273098,-14.025390409661052
7384.4821125116505,-14.02881189489136
7389.714720084896,-14.032234408095027
7394.941139980135,-14.03565796069444
7400.161409119839,-14.039082564412343
7405.375564371136,-14.04250823101388
7410.583642543231,-14.045934972523446
7415.785680397314,-14.04936280095542
7420.9817146413925,-14.052791728536954
7426.171781935052,-14.05622176793762
7431.355918904888,-14.059652931592943
7436.534162133612,-14.06308523211366
7441.70654816597,-14.066518682376538
7446.873113515035,-14.069953295286153
7452.03389466518,-14.073389083812764
7457.188928068984,-14.076826060928045
7462.338250152128,-14.080264239783563
7467.481897314331,-14.083703633430456
7472.6199059300825,-14.087144255002523
7477.752312352168,-14.090586117548652
7482.879152907552,-14.094029234136071
7488.000463894985,-14.09747361787414
7493.116281593341,-14.100919281162678
7498.22664223278,-14.104366236559377
7503.331582003856,-14.107814499337463
7508.431137165911,-14.11126408481443
7513.52534404843,-14.114715003549295
7518.614238867894,-14.118167266423242
7523.697857741725,-14.121620887003148
7528.776236796816,-14.125075878685509
7533.849412162368,-14.128532254172383
7538.917419953236,-14.13199002595599
7543.980296262654,-14.135449206668625
7549.038077169539,-14.138909808704605
7554.0907987344735,-14.142371844272084
7559.138496999969,-14.145835325594781
7564.18120799258,-14.149300264556814
7569.218967715496,-14.152766672900192
7574.251812148823,-14.156234562122243
7579.279777252049,-14.159703943432199
7584.3028989557215,-14.163174827985376
7589.3212131647215,-14.166647226652671
7594.334755759449,-14.170121149966297
7599.3435625902775,-14.1735966079555
7604.347669469548,-14.177073610486948
7609.347112173975,-14.180552167092658
7614.341926443614,-14.184032286753153
7619.332147975477,-14.187513978006022
7624.317812413554,-14.190997249004184
7629.298955351787,-14.194482107338906
7634.275612323984,-14.197968559950121
7639.24781879965,-14.201456613616585
7644.215610183091,-14.204946274283353
7649.1790218055885,-14.20843754742204
7654.138088919056,-14.21193043787636
7659.092846694041,-14.215424950006383
7664.043330209703,-14.21892108730866
7668.989574450184,-14.222418852974046
7673.931614303473,-14.225918248660046
7678.869484525029,-14.22941927527354
7683.803219733716,-14.23292193552037
7688.7328544972,-14.236426233471153
7693.658423392798,-14.23993216772536
7698.579960835421,-14.243439733194663
7703.49750096897,-14.246948928286589
7708.411077806411,-14.250459751469077
7713.320725253938,-14.253972199229207
7718.226477071077,-14.257486267237567
7723.128366864951,-14.261001950358146
7728.02642808148,-14.264519242090108
7732.920693989032,-14.268038135262044
7737.81119767866,-14.2715586212701
7742.697972044956,-14.275080690524655
7747.581049778932,-14.278604332317737
7752.460463360776,-14.282129534327899
7757.336245043003,-14.285656283183055
7762.208426840809,-14.289184564059777
7767.077040516946,-14.292714360609201
7771.942117565073,-14.29624565501649
7776.803689197219,-14.299778428038449
7781.661786329658,-14.303312658976237
7786.5164395660195,-14.30684832558679
7791.367679185502,-14.310385404083126
7796.215535127496,-14.313923869049631
7801.060036975438,-14.317463693272533
7805.901213937196,-14.321004848146323
7810.739094829705,-14.32454730369327
7815.573708074608,-14.328091027765947
7820.405081670136,-14.331635986700029
7825.233243174781,-14.335182145429764
7830.05821970309,-14.338729467381828
7834.8800379088825,-14.342277914489246
7839.698723970254,-14.345827447218278
7844.514303581206,-14.3493780246508
7849.326801946495,-14.352929604142833
7854.136243760757,-14.356482141703978
7858.942653198765,-14.360035591988913
7863.746053911861,-14.363589908832319
7868.546469014455,-14.367145044589519
7873.343921080665,-14.370700950420666
7878.138432131396,-14.374257576990397
