velocity,density
0.0,-11.191332240533486
332.206406768383,-10.789064668602657
354.17151466868796,-10.064138228179859
363.6461892824932,-10.030643168547376
368.02953930962,-9.958373618751596
372.43765711824756,-9.900006981948104
376.8367147351668,-9.85845505039653
381.0135633420028,-9.821833165322984
384.8787579514619,-9.784312419419544
388.4957910168987,-9.744786922848421
392.0044574752304,-9.703097096030168
395.53678282377416,-9.6614123498012
399.1571963440147,-9.619952342252915
402.84388360383565,-9.57786958902336
406.5817980916693,-9.536334303915366
410.43080663269194,-9.498067858421225
414.46238943583785,-9.465624080350915
418.68459129914606,-9.439304057058152
423.0632678005388,-9.418855495614691
427.5626655684425,-9.403159521401957
432.1490212782993,-9.391165602381324
436.8027346643468,-9.382249183094935
441.5222665649098,-9.37570743755842
446.3139207551987,-9.371452007751772
451.18982025718014,-9.369030493590362
456.15937469859114,-9.368168902296178
461.2321198345184,-9.368885690584404
466.42105256851244,-9.370747539637511
471.7375501099909,-9.373927873933388
477.19952600537687,-9.378282544373183
482.826905477389,-9.383999665544472
488.64313875562203,-9.391765406742175
494.67895990172224,-9.40186200898677
500.9637902810215,-9.414694132105103
507.5219105455913,-9.430621412264031
514.3767624219857,-9.44871919553056
521.5438868556697,-9.46750423206842
529.0317332290555,-9.485283613943414
536.856734042727,-9.500081966575488
545.0242133487103,-9.511568249984263
553.5005893201908,-9.520500845581864
562.2447848603878,-9.526957289400263
571.2258929975138,-9.531761637841699
580.4104475787123,-9.535839080994256
589.7699903868304,-9.538640102635384
599.28313467339,-9.540166313195922
608.9350075786832,-9.54080451453399
618.697164503097,-9.54109234544634
628.569752046378,-9.540917214620102
638.5584637602306,-9.541287471833309
648.658201947719,-9.54321428258325
658.8937519961537,-9.546004728519033
669.2778015894814,-9.549342394436609
679.8216311770104,-9.552602188634227
690.5152382103095,-9.555995043043238
701.3703248812137,-9.55861512053256
712.3901063792878,-9.561325578123961
723.5735761862933,-9.564564993892091
734.8974546177749,-9.56859334934871
746.37327289484,-9.570568054666394
757.9529755819797,-9.568788591255117
769.5522996384484,-9.56221097089241
781.1010451710329,-9.550710287262989
792.4650520792741,-9.538090980603867
803.6389067477187,-9.523872010632846
814.6107977422533,-9.509773786461698
825.3863000347762,-9.49678510301612
835.9873510101816,-9.48216260712757
846.3811387427539,-9.471410443695458
856.6795179250688,-9.462614580296094
866.9327044779325,-9.45687087084545
877.1751941401485,-9.453047815339643
887.4393885041834,-9.447348771796356
897.6755448304499,-9.445203237293978
908.011057168411,-9.444605003694294
918.5339356991153,-9.449974537801712
929.3327581263524,-9.464104541605126
940.5486571938903,-9.487460410948525
952.4288414566737,-9.521830808141672
965.2151260690551,-9.559685420875109
978.7091565773767,-9.57631427554942
992.6511481054081,-9.553808780950684
1006.4835931427903,-9.526958037994492
1019.8444000214239,-9.507185347709807
1032.9577243275126,-9.503236698272335
1046.1248375952116,-9.514688386026815
1059.442435171743,-9.511675720542565
1072.7025461083272,-9.504523875457402
1086.1082917423996,-9.492821556451863
1099.3965405637166,-9.475615826292163
1112.3368095825751,-9.455764265008254
1124.8595387280384,-9.42732825600247
1136.727752224368,-9.383840622415693
1147.6855525972946,-9.325828781082748
1157.8187847858649,-9.249829020124132
1167.0799483448227,-9.207446728801544
1176.1329402679737,-9.180345180305025
1185.0978101581113,-9.172921265276898
1194.21281558055,-9.188908429354997
1203.8560502337205,-9.236329297131947
1214.4289388436946,-9.332525460516667
1227.104791626453,-9.533668999002288
1245.842736419996,-10.274916832521471
1322.1042666375831,-10.420997337854775
1424.7670636339597,-10.323007487101673
1499.4738003445746,-10.271621142504161
1560.938967290866,-10.258142335525639
1616.491006381285,-10.275738231466327
1670.6103505245267,-10.298717644407594
1724.16505705133,-10.315202142141429
1776.6226727421024,-10.339027294233578
1828.7711541729607,-10.355534477849435
1879.926270184101,-10.36856707454033
1929.6901733523132,-10.37493736329025
1977.3813891786654,-10.37796445211784
2022.5936771006552,-10.378730853883742
2064.9539897456707,-10.377802790237
2104.0187069285894,-10.375639033201272
2139.2468858580587,-10.372355963183605
2169.9914102055404,-10.367219930736882
2195.5345856355148,-10.359171545666987
2215.251092686344,-10.347554142172283
2228.8510109954364,-10.331992781852026
2236.5869803332794,-10.311877716710939
2239.3820062933078,-10.286954485396278
2238.7359011955446,-10.257884655314346
2236.629967069251,-10.226776992131832
2235.0410340214685,-10.195850798960935
2235.332195212368,-10.167056365479779
2238.2646652640797,-10.140746300281936
2243.965133817127,-10.117949773163254
2252.141065225561,-10.099741077793349
2262.3291185849466,-10.086893212810107
2274.0388730322766,-10.079106353019382
2286.8318268315056,-10.075024574922008
2300.3505707009253,-10.073050130717263
2314.3239287181536,-10.072200262240822
2328.558861365263,-10.072245231936575
2342.925171513811,-10.073163545035866
2357.3393605540655,-10.074711706311716
2371.7466828446945,-10.07644625584217
2386.1112584414404,-10.07815427220974
2400.406226996558,-10.079918246883974
2414.611737403977,-10.081884591740565
2428.7153854262892,-10.08411067080052
2442.7109680353055,-10.086549895605835
2456.595715694725,-10.089118414725444
2470.3670803680075,-10.091717128555779
2484.020581566833,-10.094242419525223
2497.5514167553256,-10.096504934788882
2510.9529684191302,-10.098600259055537
2524.2239580902124,-10.100721434453801
2537.365234150451,-10.103059768667519
2550.3785659301657,-10.105609718327003
2563.2645819617373,-10.108131813570203
2576.0233007572774,-10.110369229523968
2588.6554417527154,-10.112318100632459
2601.163235362083,-10.114266128044399
2613.550165479247,-10.116544538993626
2625.8198760718637,-10.119226387209864
2637.976036358266,-10.122068608089569
2650.022760205256,-10.124739108543626
2661.9639486355104,-10.127099518059186
2673.802301297327,-10.129289835212612
2685.5386557128227,-10.131558126703746
2697.173693567337,-10.134058388297746
2708.7096504116903,-10.13675297280737
2720.150477392026,-10.139525477122467
2731.5010571496177,-10.142262765421984
2742.764571975538,-10.144911199112348
2753.941671317186,-10.147457646975989
2765.03182635261,-10.149909505183238
2776.0354257119093,-10.152310599512171
2786.9545566929364,-10.154749886653999
2797.792061229171,-10.157322537478603
2808.5503826517834,-10.160065995601597
2819.2314629173575,-10.162928700081741
2829.8375452229247,-10.165809440531262
2840.3715047434393,-10.168632984448022
2850.8360923846,-10.171393446909688
2861.232929991721,-10.174137189699982
2871.562297474642,-10.17690634105268
2881.8240617271144,-10.17971463618608
2892.018998731291,-10.182549517749775
2902.149040007976,-10.185402639502575
2912.2164518150107,-10.188282908874802
2922.2228033811243,-10.191202004416745
2932.168920413918,-10.194156404235232
2942.055524461454,-10.197127637059587
2951.884009482358,-10.200102541963945
2961.656431763946,-10.203091027326936
2971.374759831328,-10.206121524738728
2981.040433350394,-10.20922133339726
2990.654423833014,-10.212397089694363
3000.2178255648723,-10.215631994750526
3009.7322912715013,-10.218903519501954
3019.1997853405974,-10.222196051368158
3028.6219650976673,-10.225504438245103
3037.999818330252,-10.228827404946918
3047.3338783524837,-10.232161693527491
3056.6247436925946,-10.235503113369363
3065.8733974810407,-10.23885357890378
3075.081090529532,-10.242223571319363
3084.248959865846,-10.245628542667157
3093.3779398961083,-10.249082016344035
3102.468987568421,-10.252590101113656
3111.523252525674,-10.256151217457944
3120.5420517149296,-10.25975909349288
3129.526707121526,-10.26340519639845
3138.4783427419134,-10.267079551225345
3147.3978112110035,-10.270770540371874
3156.285791471267,-10.274466666592275
3165.1428684379644,-10.278158791007622
3173.969568219237,-10.281841104842865
3182.7662623794026,-10.285511279098877
3191.533092342013,-10.289168652712947
3200.2700856914385,-10.292812773059252
3208.977249029728,-10.296443301247136
3217.654691171922,-10.300060827532638
3226.302644981357,-10.303667999219746
3234.9213436742957,-10.307268365997075
3243.5109242290364,-10.310865558039223
3252.0714976080526,-10.314462366893832
3260.6032822893094,-10.318059987730095
3269.106561754082,-10.321658697876742
3277.581685605902,-10.325258537204524
3286.0290053606586,-10.328859114131163
3294.4488016674577,-10.332460078027664
3302.8413164806498,-10.336060416246038
3311.206780488055,-10.339658531760003
3319.5454614291634,-10.343252820624194
3327.857666701264,-10.346842876688621
3336.143703900281,-10.350429278508946
3344.403806964621,-10.354013131268017
3352.6381772459795,-10.357595665043972
3360.8470766179403,-10.361178597341828
3369.0307910724305,-10.364764254768447
3377.1896588124005,-10.36835478515525
3385.3240640319177,-10.37195244683782
3393.434395709368,-10.375559393036513
3401.520983892809,-10.379176277896793
3409.584094732699,-10.382801609032342
3417.623970129267,-10.386431929914632
3425.6408402320094,-10.390062768841913
3433.6349966818602,-10.393689763757788
3441.6067446068964,-10.397309394818432
3449.5563547914835,-10.400920117184656
3457.4840780853697,-10.404523065167194
3465.3901398104163,-10.40812160842151
3473.274716424452,-10.41172035064733
3481.138004752949,-10.415323586797882
3488.980246013208,-10.41893487701991
3496.801695892843,-10.422557074724184
3504.602638526728,-10.426191912827653
3512.383408794491,-10.429840025463907
3520.144389509964,-10.433501189517944
3527.8859899901877,-10.437174363184686
3535.6086311408476,-10.440858560211577
3543.312717157656,-10.444553028537591
3550.9986179005678,-10.448256711381626
3558.666676507138,-10.451968852666987
3566.3172234780295,-10.4556888340238
3573.9505691110126,-10.459415810463057
3581.5669936551367,-10.463149229468003
3589.166784722066,-10.4668883207257
3596.7502206443696,-10.470632336852244
3604.317558418059,-10.474380784206321
3611.8690343802496,-10.478133341990477
3619.404858781291,-10.481889081870149
3626.9252732752566,-10.485647838573797
3634.4304944932505,-10.489409726849232
3641.920700387441,-10.49317432698743
3649.3961022966023,-10.496941797110548
3656.8568744436743,-10.500710006920938
3664.3031671885415,-10.50448003976845
3671.735148719056,-10.508251140444846
3679.152972082452,-10.512023345150002
3686.5567956418345,-10.51579590525829
3693.946754775806,-10.519569300221033
3701.323006010739,-10.523339390126305
3708.685592176054,-10.527107713748482
3716.034592822838,-10.530872809930848
3723.370046876137,-10.53463320832486
3730.6919628250353,-10.538386785169566
3738.000333649621,-10.542132908106058
3745.295149402527,-10.545862551735604
3752.5762625530942,-10.549577614495986
3759.8435851286213,-10.553275507395936
3767.0970097358945,-10.556953825564053
3774.3364235423937,-10.56061282084685
3781.5616637906446,-10.564243492086161
3788.7724287596907,-10.567850599449505
3795.968515909091,-10.571433697651408
3803.149613705082,-10.574991564617918
3810.3154366763165,-10.578523279821587
3817.465621489494,-10.582029954443403
3824.5998605856394,-10.585500665778017
3831.7176977726517,-10.588940898056983
3838.818801630646,-10.592349673040683
3845.90295263069,-10.595728807990207
3852.969973261123,-10.599083972921221
3860.019901152858,-10.60241015751145
3867.052710910265,-10.605724485579705
3874.068668414365,-10.60903930974682
3881.068191198685,-10.612370725462046
3888.0518698556893,-10.615741395938997
3895.0205810202683,-10.619163111036675
3901.9753103530497,-10.62266776770658
3908.9174624049692,-10.626281174239555
3915.848669502317,-10.630031835521603
3922.77094489019,-10.633933832105983
3929.6864248485253,-10.638017923142883
3936.5976118896087,-10.642305109177496
3943.5072857210353,-10.646813205338969
3950.4184138139394,-10.651559454202006
3957.334237652598,-10.656544612716512
3964.258076413091,-10.661783244791224
3971.1935267260255,-10.667279399438762
3978.1443717063235,-10.673035716393935
3985.1145424937718,-10.679039753079593
3992.1078566752585,-10.685294820188561
3999.1283049969106,-10.691794949247512
4006.179910453968,-10.69853545671185
4013.266692926297,-10.705498933887958
4020.39247487161,-10.71268539085589
4027.5611790001235,-10.720087712802313
4034.7766990623923,-10.727700806303645
4042.042893894141,-10.735509414589702
4049.3634550031093,-10.743516243007143
4056.742205436946,-10.751717709428842
4064.182941175128,-10.760113725922459
4071.6895693694855,-10.76869319494782
4079.2656632030116,-10.777457970548612
4086.914617515439,-10.786398089494917
4094.639363409722,-10.79548132076198
4102.44166293392,-10.804670031222688
4110.322014766429,-10.813892162662901
4118.279269876007,-10.823051603715575
4126.311076124115,-10.832031480848276
4134.415322901813,-10.840760475980751
4142.593509113122,-10.849265457375852
