  0.0000000000E+00 -1.2108349486E+01
  3.0230221185E+02 -1.1649826950E+01
  3.2819590519E+02 -1.1123822843E+01
  3.4154477789E+02 -1.0973252678E+01
  3.4999473640E+02 -1.0916830094E+01
  3.5681129803E+02 -1.0888783385E+01
  3.6338422937E+02 -1.0866109140E+01
  3.6980217314E+02 -1.0846973205E+01
  3.7602551103E+02 -1.0829605011E+01
  3.8206165281E+02 -1.0812598827E+01
  3.8792897480E+02 -1.0795119699E+01
  3.9364594274E+02 -1.0777439536E+01
  3.9924261252E+02 -1.0760067308E+01
  4.0475259319E+02 -1.0743780317E+01
  4.1020490830E+02 -1.0728727468E+01
  4.1561278372E+02 -1.0714777152E+01
  4.2097680297E+02 -1.0701510797E+01
  4.2630376433E+02 -1.0689360767E+01
  4.3161915745E+02 -1.0678665272E+01
  4.3694393222E+02 -1.0669722243E+01
  4.4228869631E+02 -1.0662419918E+01
  4.4766392081E+02 -1.0656412638E+01
  4.5307170350E+02 -1.0651763985E+01
  4.5851733245E+02 -1.0648154915E+01
  4.6400521286E+02 -1.0645633742E+01
  4.6954049977E+02 -1.0644189427E+01
  4.7513605033E+02 -1.0643607883E+01
  4.8079588153E+02 -1.0644124719E+01
  4.8652860240E+02 -1.0645581175E+01
  4.9234152763E+02 -1.0648158708E+01
  4.9824441179E+02 -1.0651917379E+01
  5.0425678612E+02 -1.0656659995E+01
  5.1038735139E+02 -1.0662644549E+01
  5.1664812295E+02 -1.0669977345E+01
  5.2306212101E+02 -1.0678475317E+01
  5.2963978216E+02 -1.0688394409E+01
  5.3639470125E+02 -1.0699768829E+01
  5.4335195445E+02 -1.0712280933E+01
  5.5052046828E+02 -1.0726003900E+01
  5.5791051767E+02 -1.0740713986E+01
  5.6554386079E+02 -1.0755813591E+01
  5.7342373009E+02 -1.0771101088E+01
  5.8155607146E+02 -1.0786048570E+01
  5.8995830471E+02 -1.0799858331E+01
  5.9862299457E+02 -1.0812329908E+01
  6.0753891124E+02 -1.0823102081E+01
  6.1669109629E+02 -1.0832185708E+01
  6.2605552547E+02 -1.0839557859E+01
  6.3559381664E+02 -1.0845753665E+01
  6.4527978056E+02 -1.0850958851E+01
  6.5510458089E+02 -1.0854984275E+01
  6.6504109343E+02 -1.0858293786E+01
  6.7507250587E+02 -1.0861129746E+01
  6.8519668130E+02 -1.0863825745E+01
  6.9541778738E+02 -1.0866340301E+01
  7.0572704692E+02 -1.0869308485E+01
  7.1612753117E+02 -1.0872892401E+01
  7.2663361562E+02 -1.0877028405E+01
  7.3725469262E+02 -1.0881812368E+01
  7.4800652468E+02 -1.0886752268E+01
  7.5888590440E+02 -1.0892251103E+01
  7.6990351243E+02 -1.0898055542E+01
  7.8107777362E+02 -1.0904057292E+01
  7.9242206728E+02 -1.0909434218E+01
  8.0390950181E+02 -1.0915183161E+01
  8.1554039435E+02 -1.0920265657E+01
  8.2729936484E+02 -1.0924072803E+01
  8.3915382280E+02 -1.0925930989E+01
  8.5107408067E+02 -1.0923780177E+01
  8.6296879574E+02 -1.0919980216E+01
  8.7482042448E+02 -1.0914064142E+01
  8.8661602071E+02 -1.0907197606E+01
  8.9835243830E+02 -1.0900068852E+01
  9.1002201887E+02 -1.0893957921E+01
  9.2162050096E+02 -1.0886604284E+01
  9.3310430910E+02 -1.0883078485E+01
  9.4458721158E+02 -1.0880524015E+01
  9.5610228768E+02 -1.0879177646E+01
  9.6769967684E+02 -1.0879579036E+01
  9.7943174220E+02 -1.0882345936E+01
  9.9131368334E+02 -1.0885208253E+01
  1.0033432312E+03 -1.0897099202E+01
  1.0157719876E+03 -1.0914151708E+01
  1.0286700797E+03 -1.0935970236E+01
  1.0420949316E+03 -1.0958215626E+01
  1.0559695249E+03 -1.0973835057E+01
  1.0701538406E+03 -1.0978412300E+01
  1.0846093365E+03 -1.0967435015E+01
  1.0990640470E+03 -1.0958474346E+01
  1.1135419401E+03 -1.0952240073E+01
  1.1279324921E+03 -1.0948200169E+01
  1.1421702995E+03 -1.0947210761E+01
  1.1563619832E+03 -1.0947104643E+01
  1.1706113020E+03 -1.0940893248E+01
  1.1847391628E+03 -1.0924287166E+01
  1.1983182742E+03 -1.0884913877E+01
  1.2108661421E+03 -1.0858882734E+01
