# E(B-V)i = 0.0
# E(B-V)g = 0.194994761858
# Rvi= 3.1
# Rvg= 3.1
# mu= 18.55
# maxref (exp) = 46849.8
# type= IIP
# ph    lgLt    err
	   205.77 	         40.91 	 0.022 	
	   205.77 	         40.91 	 0.022 	
	   206.81 	        40.905 	 0.022 	
	   213.82 	        40.886 	 0.022 	
	    215.0 	        40.871 	 0.022 	
	   218.71 	        40.873 	 0.022 	
	   220.69 	        40.867 	 0.022 	
	   221.76 	        40.858 	 0.022 	
	   222.81 	        40.855 	 0.022 	
	   223.82 	         40.85 	 0.022 	
	   224.71 	        40.854 	 0.022 	
	   225.71 	        40.849 	 0.022 	
	   227.61 	        40.841 	 0.022 	
	   228.71 	        40.835 	 0.022 	
	   230.78 	        40.831 	 0.022 	
	   231.74 	        40.824 	 0.022 	
	   232.82 	        40.822 	 0.022 	
	   235.68 	        40.815 	 0.022 	
	   236.72 	        40.812 	 0.022 	
	   238.01 	        40.798 	 0.022 	
	   239.92 	        40.788 	 0.022 	
	   240.77 	        40.802 	 0.022 	
	   245.96 	        40.772 	 0.022 	
	   246.57 	        40.779 	 0.022 	
	   247.02 	        40.767 	 0.022 	
	   248.65 	        40.771 	 0.022 	
	   249.56 	        40.769 	 0.022 	
	   250.66 	        40.762 	 0.022 	
	    251.6 	        40.762 	 0.022 	
	   252.64 	        40.761 	 0.022 	
	   253.64 	        40.757 	 0.022 	
	   253.95 	        40.745 	 0.022 	
	   254.71 	         40.75 	 0.022 	
	   255.64 	        40.747 	 0.022 	
	   256.57 	        40.744 	 0.022 	
	   256.99 	        40.727 	 0.022 	
	   257.78 	        40.738 	 0.022 	
	   258.68 	         40.75 	 0.022 	
	   259.71 	        40.739 	 0.022 	
	   260.55 	        40.732 	 0.022 	
	   260.83 	        40.721 	 0.022 	
	   263.48 	        40.719 	 0.022 	
	   264.49 	        40.718 	 0.022 	
	   265.57 	        40.712 	 0.022 	
	   266.53 	         40.71 	 0.022 	
	   267.89 	        40.695 	 0.022 	
	   268.63 	        40.702 	 0.022 	
	   269.46 	        40.706 	 0.022 	
	   270.58 	        40.697 	 0.022 	
	   271.67 	        40.692 	 0.022 	
	   271.98 	        40.679 	 0.022 	
	   272.65 	        40.689 	 0.022 	
	   273.49 	        40.686 	 0.022 	
	   273.67 	        40.685 	 0.022 	
	   273.96 	        40.672 	 0.022 	
	   274.52 	        40.682 	 0.022 	
	   275.56 	        40.678 	 0.022 	
	   276.65 	        40.671 	 0.022 	
	   277.59 	        40.668 	 0.022 	
	   279.54 	        40.664 	 0.022 	
	   280.94 	        40.651 	 0.022 	
	   281.57 	        40.657 	 0.022 	
	   282.67 	        40.652 	 0.022 	
	   283.62 	        40.649 	 0.022 	
	   285.63 	         40.64 	 0.022 	
	    285.9 	        40.628 	 0.022 	
	   286.59 	        40.634 	 0.022 	
	   288.65 	        40.629 	 0.022 	
	   291.54 	        40.618 	 0.022 	
	   292.59 	        40.614 	 0.022 	
	   293.01 	        40.602 	 0.022 	
	   293.54 	        40.611 	 0.022 	
	   294.56 	        40.607 	 0.022 	
	   295.47 	        40.605 	 0.022 	
	   295.88 	        40.594 	 0.022 	
	   297.53 	        40.601 	 0.022 	
	   297.84 	        40.586 	 0.022 	
	   298.48 	        40.598 	 0.022 	
	   298.97 	        40.582 	 0.022 	
	   299.56 	        40.589 	 0.022 	
	   299.81 	        40.579 	 0.022 	
	   300.95 	        40.574 	 0.022 	
	   301.86 	         40.57 	 0.022 	
	   302.53 	        40.577 	 0.022 	
	   302.63 	        40.577 	 0.022 	
	   303.63 	        40.572 	 0.022 	
	   304.71 	         40.57 	 0.022 	
	   305.64 	        40.564 	 0.022 	
	   306.52 	        40.558 	 0.022 	
	   307.53 	        40.555 	 0.022 	
	    308.5 	        40.555 	 0.022 	
	   308.85 	        40.543 	 0.022 	
	   309.53 	        40.551 	 0.022 	
	   310.57 	        40.546 	 0.022 	
	   312.78 	        40.543 	 0.022 	
	   313.57 	        40.536 	 0.022 	
	   314.59 	        40.533 	 0.022 	
	   315.59 	        40.526 	 0.022 	
	   316.59 	        40.524 	 0.022 	
	   316.81 	        40.513 	 0.022 	
	   317.64 	         40.52 	 0.022 	
	   318.57 	        40.517 	 0.022 	
	   319.69 	        40.513 	 0.022 	
	   320.41 	        40.507 	 0.022 	
